VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Active area,Dye loading,Co-adsorbent,Co-sensitizer,Has_Coadsorbent,Has_Cosensitizer
701.0,15.84,0.713,7.91,"0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.1 M LiI and 0.05 M I2 in acetonitrile and 4-tert-butylpyridine (volume ratio, 1:1)",TiO2 film (12 um thick + 6 um scattering layer),0.2,194 nmol/cm2,-,-,0,0
775.0,16.1,0.647,8.07,"0.3 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.1 M LiI, 0.05 M I2 and 0.5 M 4-tert-butylpyridine in acetonitrile",TiO2 film (12 um thick + 4 um scattering layer),0.16,-,-,-,0,0
731.0,17.2,0.6,7.53,"LiI (0.5 M), I2 (0.05 M), and TBP (0.5 M) in MeCN",TiO2 film 16-18 um thick,0.28,-,,,0,0
743.0,17.0,0.62,7.79,"3-dimethylimidazolium iodide (1.0 M), LiI (0.05 M), I2 (0.03 M), guanidinium thiocyanate (0.1 M), and TBP (0.5 M) in MeCN:valeronitrile (85:15, v/v)",TiO2 film 16-18 um thick,0.28,-,,,0,0
620.0,7.53,0.52,2.47,"0.6 M 1-butyl-3-methyl-imidazolium iodide (BMII), 0.1 M lithium iodide (LiI), 0.05 M iodine (I2) and 0.5 M tert-butyl pyridine (TBP) in 3-methoxypropionitrile",TiO2 film 10 um thick,0.36,-,-,-,0,0
449.0,2.7,0.67,0.8,"0.10 M lithium iodide, 0.60 M butylmethylimidazolium iodide, 0.03 M I2 , and 0.05 M 4-tert-butylpyridine in acetonitrile/valeronitrile 75:25",TiO2 film (12 um thick),,33.5 nmol/cm2,-,-,0,0
449.0,2.1,0.62,0.6,"0.10 M lithium iodide, 0.60 M butylmethylimidazolium iodide, 0.03 M I2 , and 0.05 M 4-tert-butylpyridine in acetonitrile/valeronitrile 75:25",TiO2 film (12 um thick),,25.3 nmol/cm2,-,-,0,0
620.0,7.83,0.7,3.4,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 0.1 M lithium iodide, 0.05 M iodine and 0.5 M 4-tert-butylpyridine in a 1:1 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
610.0,6.18,0.69,2.54,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 0.1 M lithium iodide, 0.05 M iodine and 0.5 M 4-tert-butylpyridine in a 1:1 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
750.0,3.67,0.75,2.06,"0.2 M tris(1,10-phenanthroline)cobalt( II )(TFSI)2 , 0.02 M tris(1,10-phenanthroline) cobalt(III)(TFSI)3 , 0.1 M lithium perchlorate and 0.5 M 4-tert-butylpyridine in a 85:15 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
760.0,4.44,0.74,2.48,"0.2 M tris(1,10-phenanthroline)cobalt( II )(TFSI)2 , 0.02 M tris(1,10-phenanthroline) cobalt(III)(TFSI)3 , 0.1 M lithium perchlorate and 0.5 M 4-tert-butylpyridine in a 85:15 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
770.0,3.17,0.66,1.61,"0.2 M tris(1,10-phenanthroline)cobalt( II )(TFSI)2 , 0.02 M tris(1,10-phenanthroline) cobalt(III)(TFSI)3 , 0.1 M lithium perchlorate and 0.5 M 4-tert-butylpyridine in a 85:15 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
750.0,3.82,0.72,2.05,"0.2 M tris(1,10-phenanthroline)cobalt( II )(TFSI)2 , 0.02 M tris(1,10-phenanthroline) cobalt(III)(TFSI)3 , 0.1 M lithium perchlorate and 0.5 M 4-tert-butylpyridine in a 85:15 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
760.0,15.25,0.72,8.42,"0.5 M 1-butyl-3-methylimidazolium iodide (BMII), 0.1 M lithium iodide, 0.05 M iodine, and 0.5 M 4-tert-butylpyridine in a 85:15 mixture of acetonitrile-valeronitrile",TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
760.0,14.363,0.68,7.17,"1-butyl-3-methylimidazolium iodide (0.7 M), lithium iodide (LiI, 0.2 M), iodine (I2, 0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile (85:15, v/v)",TiO2 film,,-,-,-,0,0
720.0,16.08,0.63,7.19,"0.5 M lithium iodide (LiI), 0.05 M iodine (I2), and 0.5 M 4-tert-butylpyridine dissolved in acetonitrile",TiO2 film 18 um thick,0.25,-,-,-,0,0
490.0,3.8,0.51,0.96,"[Co(bpy)3](PF6)2 (0.21 M), [Co(bpy)3](PF6)3 (0.033 M), NaClO4 (0.1 M), tBP (0.2 M) in MeCN",TiO2 film (12 um thick + 3 um scattering layer),0.13,-,-,-,0,0
660.1,2.13,0.796,7.8,DMII/EMII/EMITCB/I2/TBP/GNCS (molar ratio: 12/12/16/1.67/3.33/0.67),TiO2 film (7 um thick + 5 um scattering layer),0.158,-,0.3 mM CDCA,-,1,0
809.0,1.84,0.8,12.5,cobalt tris(bipyridine) in acetonitrile,TiO2 film,,-,-,-,0,0
678.0,3.8,0.784,7.7,DMII/EMII/EMITCB/I2/TBP/GNCS (molar ratio: 12/12/16/1.67/3.33/0.67),TiO2 film (7 um thick + 5 um scattering layer),0.158,-,0.3 mM CDCA,-,1,0
698.8,7.5,0.769,7.6,DMII/EMII/EMITCB/I2/TBP/GNCS (molar ratio: 12/12/16/1.67/3.33/0.67),TiO2 film (7 um thick + 5 um scattering layer),0.158,-,0.3 mM CDCA,-,1,0
713.0,13.34,0.752,7.2,DMII/EMII/EMITCB/I2/TBP/GNCS (molar ratio: 12/12/16/1.67/3.33/0.67),TiO2 film (7 um thick + 5 um scattering layer),0.158,-,0.3 mM CDCA,-,1,0
655.0,12.61,0.68,5.62,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 30 mM I2, 50 mM LiI, 0.5 M tert-butylpyridine and 0.1 M guanidiniumthiocyanate (GuNCS) in a solvent mixture of acetonitrile and valeronitrile (volume ratio, 85:15)",TiO2 film 12 um thick,0.16,62.5 nmol/cm2,-,-,0,0
692.0,13.67,0.676,6.4,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 30 mM I2, 50 mM LiI, 0.5 M tert-butylpyridine and 0.1 M guanidiniumthiocyanate (GuNCS) in a solvent mixture of acetonitrile and valeronitrile (volume ratio, 85:15)",TiO2 film 12 um thick,0.16,41.1 nmol/cm2,-,-,0,0
550.0,4.72,0.69,1.81,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,28 nmol/cm2,0.2 mM CDCA,-,1,0
600.0,8.35,0.67,3.37,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,32 nmol/cm2,0.2 mM CDCA,-,1,0
600.0,9.0,0.69,3.72,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,38 nmol/cm2,0.2 mM CDCA,-,1,0
560.0,7.86,0.65,2.88,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,81 nmol/cm2,0.2 mM CDCA,-,1,0
570.0,7.43,0.67,2.84,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,36 nmol/cm2,0.2 mM CDCA,-,1,0
590.0,10.48,0.65,4.02,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,81 nmol/cm2,0.2 mM CDCA,-,1,0
660.0,11.75,0.69,5.36,"0.05 M I2, 0.1 M lithium iodide (LiI), 0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.6 M 4-tertbutylpyridine (TBP) in dry CH3CN",TiO2 film (12 + 4 um thick),0.16,62 nmol/cm2,0.2 mM CDCA,-,1,0
593.0,6.59,0.77,3.0,"lithium iodide (LiI, 0.1 M), diiodine (I2, 0.01 M), 4-tert-butylpyridine (TBP, 0.5 M), 1-butyl-3-methylimidazolium iodide (BMII, 0.6 M), and guanidinium thiocyanate (GuNCS, 0.1 M) in a mixture of acetonitrile and valeronitrile (15/1, v/v)",TiO2 film (10 um thick),0.16,-,0.3 mM CDCA,-,1,0
546.0,6.08,0.75,2.5,"lithium iodide (LiI, 0.1 M), diiodine (I2, 0.01 M), 4-tert-butylpyridine (TBP, 0.5 M), 1-butyl-3-methylimidazolium iodide (BMII, 0.6 M), and guanidinium thiocyanate (GuNCS, 0.1 M) in a mixture of acetonitrile and valeronitrile (15/1, v/v)",TiO2 film (10 um thick),0.16,-,0.3 mM CDCA,-,1,0
545.0,4.34,0.74,1.8,"lithium iodide (LiI, 0.1 M), diiodine (I2, 0.01 M), 4-tert-butylpyridine (TBP, 0.5 M), 1-butyl-3-methylimidazolium iodide (BMII, 0.6 M), and guanidinium thiocyanate (GuNCS, 0.1 M) in a mixture of acetonitrile and valeronitrile (15/1, v/v)",TiO2 film (10 um thick),0.16,-,0.3 mM CDCA,-,1,0
683.0,15.2,0.658,6.83,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 30 mM I2, 50 mM LiI, 0.5 M tert-butylpyridine and 0.1 M guanidiniumthiocyanate (GuNCS) in a solvent mixture of acetonitrile and valeronitrile (volume ratio, 85:15)",TiO2 film 12 um thick,0.16,47.2 nmol/cm2,-,-,0,0
590.0,6.67,0.79,3.13,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,176 nmol/cm2,-,-,0,0
480.0,2.06,0.72,0.71,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
650.0,8.42,0.82,4.17,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,219 nmol/cm2,-,-,0,0
743.0,14.76,0.625,6.92,"0.60 M butylmethylimidazolium iodide, 0.03 M I2, 0.10 M guanidinium thiocyanate and 0.50 M tert-butylpyridine",TiO2 film (12 um thick + 3 um scattering layer),0.28,-,-,-,0,0
684.0,12.3,0.71,6.0,iodide/triiodide + TBP,TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
584.0,11.7,0.68,4.7,iodide/triiodide,TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
644.0,9.2,0.7,4.1,iodide/triiodide + TBP,TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
574.0,12.35,0.7,5.0,iodide/triiodide,TiO2 film (8 + 4 um thick),0.16,-,-,-,0,0
600.0,1.52,0.73,0.66,"0.8 M 1,3-dimethylimidazolium iodide (DMII), 0.15 M iodine, 0.5 M methylbenzimidazole and 0.1 M guanadinium thiocyanate in 3-methoxypropionitrile (MPN)",TiO2 film (7 um thick),0.25,-,-,-,0,0
660.0,15.4,0.62,6.36,"lithium iodide (LiI, 0.1 M), diiodine (I2, 0.05 M), PMII (0.6 M), and TBP (0.5 M) in a mixture of acetonitrile and methoxypropionitrile (v/v = 1:1)",TiO2 film (7 um thick),0.25,104 nmol/cm2,CDCA,-,1,0
650.0,6.92,0.73,3.29,"lithium iodide (LiI, 0.1 M), diiodine (I2, 0.05 M), PMII (0.6 M), and TBP (0.5 M) in a mixture of acetonitrile and methoxypropionitrile (v/v = 1:1)",TiO2 film (7 um thick),0.25,159 nmol/cm2,CDCA,-,1,0
755.0,10.5,0.712,5.6,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (2.4 um thick),0.16,-,0.4 mM CDCA,-,1,0
750.0,13.3,0.698,6.9,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (4.5 um thick),0.16,-,0.4 mM CDCA,-,1,0
739.0,15.0,0.709,7.9,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (6.7 um thick),0.16,-,0.4 mM CDCA,-,1,0
732.0,16.3,0.71,8.4,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (8.9 um thick),0.16,-,0.4 mM CDCA,-,1,0
735.0,16.7,0.715,8.8,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (11.5 um thick),0.16,-,0.4 mM CDCA,-,1,0
742.0,12.6,0.732,6.9,"1.0 m 1,3-dimethylimidazolium iodide, 0.03 m iodine, 0.5 m tert-butylpyridine, 0.05 m LiI, 0.1m guanidinium thiocyanate), in an 85:15 acetonitrile/valeronitrile",TiO2 film (2.4 um thick),0.16,-,0.4 mM CDCA,D-205,1,1
638.0,12.1,0.66,5.1,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
680.0,14.0,0.74,7.1,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
642.0,14.8,0.63,5.8,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
701.0,13.4,0.68,6.4,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
649.0,13.4,0.61,5.3,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
685.0,13.3,0.68,6.1,"0.6 M BMII, 0.05 M I2, 0.1 M LiI, and 0.5 M 4-tert-butyl pyridine in 1:1 acetonitrile/valeronitrile",TiO2 film (10 + 4 um thick),,-,-,-,0,0
674.0,9.735,0.728,4.78,"LiI (0.1 M), I2 (0.05 M), PMII (0.6 M), 4-tert-butylpyridine (0.5 M) in a mixture of acetonitrile and valeronitrile (volume ratio 85 : 15)",TiO2 film (17 + 5 um thick),0.16,-,-,-,0,0
741.0,13.235,0.758,7.43,"LiI (0.1 M), I2 (0.05 M), PMII (0.6 M), 4-tert-butylpyridine (0.5 M) in a mixture of acetonitrile and valeronitrile (volume ratio 85 : 15)",TiO2 film (17 + 5 um thick),0.16,-,-,-,0,0
697.0,18.438,0.727,9.34,"LiI (0.1 M), I2 (0.05 M), PMII (0.6 M), 4-tert-butylpyridine (0.5 M) in a mixture of acetonitrile and valeronitrile (volume ratio 85 : 15)",TiO2 film (17 + 5 um thick),0.16,-,-,-,0,0
736.0,19.167,0.721,10.17,"LiI (0.1 M), I2 (0.05 M), PMII (0.6 M), 4-tert-butylpyridine (0.5 M) in a mixture of acetonitrile and valeronitrile (volume ratio 85 : 15)",TiO2 film (17 + 5 um thick),0.16,-,-,-,0,0
680.0,10.72,0.69,4.97,"LiI (0.05 M), I2 (0.03 M), 1 methyl-3-n-propylimidazolium iodide (0.6 M) and tert-butylpyridine (0.5 M in a mixture of acetonitrile and valeronitrile, 85 : 15 volume ratio)",TiO2 film (10-12 um thick),,120 nmol/cm2,2 mM CDCA,-,1,0
720.0,11.92,0.71,5.98,"LiI (0.05 M), I2 (0.03 M), 1 methyl-3-n-propylimidazolium iodide (0.6 M) and tert-butylpyridine (0.5 M in a mixture of acetonitrile and valeronitrile, 85 : 15 volume ratio)",TiO2 film (10-12 um thick),,122 nmol/cm2,2 mM CDCA,-,1,0
514.57,2.5,0.75,0.97,"1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tert-butylpyridine in a mixture of acetonitrile/valeronitrile (85 : 15, v/v).",TiO2 film,0.25,32 nmol/cm2,0.4 mM CDCA,-,1,0
609.81,10.07,0.72,4.4,"1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tert-butylpyridine in a mixture of acetonitrile/valeronitrile (85 : 15, v/v).",TiO2 film,0.25,37 nmol/cm2,0.4 mM CDCA,-,1,0
609.81,10.07,0.72,4.4,"1.0 M 1,2-dimethyl1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tertbutylpyridine in a mixture of acetonitrile/valeronitrile (85:15, v/v).",TiO2 film (8 um thick),0.25,37 nmol/cm2,0.4 mM CDCA,-,1,0
633.84,11.43,0.69,5.0,"1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tert-butylpyridine in a mixture of acetonitrile/valeronitrile (85 : 15, v/v).",TiO2 film,0.25,37 nmol/cm2,0.4 mM CDCA,-,1,0
594.0,11.05,0.716,4.7,Z-50 (Solaronix),TiO2 film (8 um thick + 4 um scattering layer),0.22,54 nmol/cm2,1 mM CDCA,-,1,0
639.48,12.18,0.72,5.58,"1.0 M 1,2-dimethyl1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tertbutylpyridine in a mixture of acetonitrile/valeronitrile (85:15, v/v).",TiO2 film (8 um thick),0.25,35 nmol/cm2,0.4 mM CDCA,-,1,0
599.44,8.53,0.73,3.75,"1.0 M 1,2-dimethyl1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tertbutylpyridine in a mixture of acetonitrile/valeronitrile (85:15, v/v).",TiO2 film (8 um thick),0.25,34 nmol/cm2,0.4 mM CDCA,-,1,0
604.25,9.81,0.73,4.3,"1.0 M 1,2-dimethyl1.0 M 1,2-dimethylimidazolium iodide (DMPII), 0.03 M iodine, 0.1 M guanidinium thiocyanate and 0.5 M tertbutylpyridine in a mixture of acetonitrile/valeronitrile (85:15, v/v).",TiO2 film (8 um thick),0.25,34 nmol/cm2,0.4 mM CDCA,-,1,0
520.0,1.17,0.82,0.65,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
600.0,4.82,0.77,2.42,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
550.0,1.61,0.74,0.65,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
610.0,5.19,0.78,2.45,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
671.0,10.36,0.523,3.64,"0.1 M LiI, 0.05 M I2, 0.6 M 1-butyl-3-methyl imidazolium iodide (BMII), and 0.5 M 4-tert-butylpyridine (TBP) in a mixture of acetonitrile and valeronitrile (volume ratio of 1:1)",TiO2 film,0.25,-,-,-,0,0
732.0,13.93,0.566,5.77,"0.1 M LiI, 0.05 M I2, 0.6 M 1-butyl-3-methyl imidazolium iodide (BMII), and 0.5 M 4-tert-butylpyridine (TBP) in a mixture of acetonitrile and valeronitrile (volume ratio of 1:1)",TiO2 film,0.25,-,-,-,0,0
592.0,6.47,0.601,2.3,"0.1 M LiI, 0.05 M I2, 0.6 M 1-butyl-3-methyl imidazolium iodide (BMII), and 0.5 M 4-tert-butylpyridine (TBP) in a mixture of acetonitrile and valeronitrile (volume ratio of 1:1)",TiO2 film,0.25,-,-,-,0,0
700.0,14.92,0.7243,7.56,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,126.7 nmol/cm2,1 mM CDCA,-,1,0
740.0,17.1,0.7141,9.0,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,160.5 nmol/cm2,1 mM CDCA,-,1,0
730.0,17.29,0.7246,9.19,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,130.4 nmol/cm2,1 mM CDCA,-,1,0
720.0,15.22,0.7266,7.93,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,148.1 nmol/cm2,1 mM CDCA,-,1,0
570.0,4.88,0.76,2.09,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
560.0,3.01,0.73,1.99,"0.6 M propylmethyl iodide (PMII), 0.1 M LiI, 0.05 M I2, and 0.5 M ter-butyl pyridine (TBP)) in acetonitrile",TiO2 film,,-,-,-,0,0
620.0,10.6,0.62,4.1,"0.1 M LiI, 0.05 M I2, 0.6 M 2,3-dimethyl-1-propylimidazolium iodide, and 0.5 M 4-t-butylpyridine in acetonitrile",TiO2 film 10 um thick,,0.094 nmol/cm2,-,-,0,0
530.0,3.6,0.58,1.1,"0.1 M LiI, 0.05 M I2, 0.6 M 2,3-dimethyl-1-propylimidazolium iodide, and 0.5 M 4-t-butylpyridine in acetonitrile",TiO2 film 10 um thick,,0.11 nmol/cm2,-,-,0,0
610.0,6.7,0.68,2.8,"0.1 M LiI, 0.05 M I2, 0.6 M 2,3-dimethyl-1-propylimidazolium iodide, and 0.5 M 4-t-butylpyridine in acetonitrile",TiO2 film 10 um thick,,0.11 nmol/cm2,-,-,0,0
790.0,15.26,0.7324,8.79,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,125.7 nmol/cm2,1 mM CDCA,-,1,0
790.0,15.45,0.7307,8.92,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,99.7 nmol/cm2,1 mM CDCA,-,1,0
760.0,14.07,0.706,7.58,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 1 M 1-propyl-3-methyl imidazolium iodide (PMII), and 0.5 M 4-tert-butylpyridine in a mixture of acetonitrile and valeronitrile (in 85:15 volume ratio)",TiO2 film (12 + 4 um thick),,105.1 nmol/cm2,1 mM CDCA,-,1,0
640.0,9.38,0.56,3.36,"0.05 M I2, 0.5 M LiI, 0.6 M dimethylpropyl-benzimidiazole iodide (DPMII), 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile",TiO2 film (14 um thick),,-,CDCA,-,1,0
680.0,10.64,0.62,4.48,"0.05 M I2, 0.5 M LiI, 0.6 M dimethylpropyl-benzimidiazole iodide (DPMII), 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile",TiO2 film (14 um thick),,-,-,-,0,0
720.0,11.56,0.68,5.66,"0.05 M I2, 0.5 M LiI, 0.6 M dimethylpropyl-benzimidiazole iodide (DPMII), 0.5 M 4-tert-butylpyridine (TBP) in acetonitrile",TiO2 film (14 um thick),,-,-,-,0,0
670.0,6.34,0.52,2.27,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (6 um thick),,-,-,-,0,0
650.0,7.36,0.54,2.58,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (8 um thick),,-,-,-,0,0
640.0,8.72,0.57,3.18,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (10 um thick),,-,-,-,0,0
640.0,10.56,0.6,3.9,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (12 um thick),,56 nmol/cm2,-,-,0,0
620.0,9.33,0.58,3.35,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (14 um thick),,-,-,-,0,0
600.0,9.2,0.56,3.1,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (12 um thick),,45 nmol/cm2,-,-,0,0
600.0,7.6,0.54,2.46,"LiI (0.05 M), I2 (0.5 M), dimethyl-propyl-benzimidazole iodide (DPMII), (0.6 M) and 4-tert-butylpyridine (TBP) (0.5 M) in acetonitrile",TiO2 film (12 um thick),,35 nmol/cm2,-,-,0,0
